[2025-06-14 20:54:43] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:04:09] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:12:15] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:22:52] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:23:03] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-14 21:23:13] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-14 21:31:52] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:38:56] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:39:06] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-14 21:39:16] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-14 21:39:26] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-14 21:52:25] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:52:35] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-14 21:52:45] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-14 21:52:55] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-14 21:53:05] Score: 50, Time: 0:49, Kills: 0, Cubes: 0
[2025-06-14 21:55:32] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-14 21:55:42] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-14 21:55:52] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-14 21:56:02] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 10:58:12] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 11:34:21] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 11:36:59] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 11:37:09] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 11:37:19] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:10:46] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:10:56] Score: 19, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:11:06] Score: 29, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:11:16] Score: 39, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 12:11:26] Score: 49, Time: 0:49, Kills: 0, Cubes: 0
[2025-06-15 12:14:15] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:25:26] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:25:36] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:25:46] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:32:16] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:32:26] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:32:36] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:32:46] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 12:43:22] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:43:32] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:43:42] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:43:52] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 12:44:51] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:45:01] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:45:11] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:51:03] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:51:13] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:51:23] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:51:33] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 12:58:17] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 12:58:27] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 12:58:37] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 12:58:47] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 12:58:57] Score: 50, Time: 0:49, Kills: 0, Cubes: 0
[2025-06-15 12:59:07] Score: 60, Time: 0:59, Kills: 0, Cubes: 0
[2025-06-15 13:04:07] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 13:04:17] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 13:04:27] Score: 30, Time: 0:29, Kills: 0, Cubes: 0
[2025-06-15 13:04:37] Score: 40, Time: 0:39, Kills: 0, Cubes: 0
[2025-06-15 13:04:47] Score: 50, Time: 0:49, Kills: 0, Cubes: 0
[2025-06-15 13:06:00] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 13:06:11] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-15 13:08:21] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 13:11:13] Score: 9, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-15 13:11:23] Score: 19, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-16 21:20:51] Score: 1010, Time: 0:09, Kills: 0, Cubes: 1
[2025-06-16 21:21:41] Score: 8, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-16 22:33:50] Score: 10, Time: 0:09, Kills: 0, Cubes: 0
[2025-06-16 22:44:11] Score: 20, Time: 0:19, Kills: 0, Cubes: 0
[2025-06-16 22:44:33] Score: 42, Time: 0:42, Kills: 0, Cubes: 0
[2025-06-17 17:47:28] Score: 10, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:02:12] Score: 1010, Time: 0:10, Kills: 0, Cubes: 1
[2025-06-17 18:02:22] Score: 1020, Time: 0:20, Kills: 0, Cubes: 1
[2025-06-17 18:03:07] Score: 11, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:03:17] Score: 21, Time: 0:20, Kills: 0, Cubes: 0
[2025-06-17 18:03:27] Score: 31, Time: 0:30, Kills: 0, Cubes: 0
[2025-06-17 18:11:40] Score: 10, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:11:50] Score: 20, Time: 0:20, Kills: 0, Cubes: 0
[2025-06-17 18:17:36] Score: 10, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:17:46] Score: 20, Time: 0:20, Kills: 0, Cubes: 0
[2025-06-17 18:17:56] Score: 30, Time: 0:30, Kills: 0, Cubes: 0
[2025-06-17 18:20:02] Score: 10, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:20:12] Score: 20, Time: 0:20, Kills: 0, Cubes: 0
[2025-06-17 18:26:45] Score: 10, Time: 0:10, Kills: 0, Cubes: 0
[2025-06-17 18:26:55] Score: 120, Time: 0:20, Kills: 1, Cubes: 0
